direction,scale,n_yesno,k_flip,flip_rate,k_parse_gain,k_flip_true,base_parse_rate,mean_d_margin,sd_d_margin,wilcoxon_p_raw,n_judged,k_false,k_incoh,false_rate,incoh_rate
sup_mean_diff,-0.04,24,0,0.0,0,0,0.0,-0.006167450833333333,0.0024556020967963395,1.1920928955078125e-07,32,1,6,0.03125,0.1875
sup_mean_diff,-0.02,24,0,0.0,0,0,0.0,-0.003230344916666666,0.0012808221773971359,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_mean_diff,-0.01,24,0,0.0,0,0,0.0,-0.0016532517083333335,0.0006540187846829238,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_mean_diff,0.01,24,0,0.0,0,0,0.0,0.001733351166666667,0.0006817322166191743,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_mean_diff,0.02,24,0,0.0,0,0,0.0,0.0035503983333333333,0.0013913413992561487,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_mean_diff,0.04,24,0,0.0,0,0,0.0,0.007453690833333333,0.0028934240597076203,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_mean_diff,0.08,24,0,0.0,0,0,0.0,0.01647765125,0.006202873297455058,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_mean_diff,0.15,24,0,0.0,0,0,0.0,0.03715839166666667,0.01255068712835439,1.1920928955078125e-07,32,0,5,0.0,0.15625
sup_mean_diff,0.22,24,0,0.0,0,0,0.0,0.0648964375,0.01815472863640699,1.1920928955078125e-07,32,0,5,0.0,0.15625
sup_mean_diff,0.3,24,5,0.20833333333333334,5,0,0.0,0.10026606249999999,0.021337131331530194,1.1920928955078125e-07,32,1,4,0.03125,0.125
sup_mean_diff,0.4,24,12,0.5,12,0,0.0,0.13074055833333334,0.024796236450122067,1.1920928955078125e-07,32,0,5,0.0,0.15625
sup_mean_diff,0.52,24,20,0.8333333333333334,20,0,0.0,0.12951404583333334,0.035518322870572626,1.1920928955078125e-07,32,2,4,0.0625,0.125
sup_mean_diff,0.66,24,18,0.75,18,0,0.0,0.08863101666666666,0.04283759855429387,1.1920928955078125e-07,32,3,5,0.09375,0.15625
sup_mean_diff,0.82,24,2,0.08333333333333333,2,0,0.0,0.02030698083333333,0.031338938889491415,0.005330443382263184,32,5,5,0.15625,0.15625
sup_mean_diff,1.0,24,0,0.0,0,0,0.0,-0.021371995549999998,0.01632884067962655,1.049041748046875e-05,32,5,7,0.15625,0.21875
