arm,direction,scale,n,frac_true,frac_false,frac_incoherent,hardened
stmt,jtw_stmt,23.20954692070812,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,23.312979321824233,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,23.664134823839298,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,23.734904769454555,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,23.824576350703648,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,23.828767516335827,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,23.84345830146522,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,23.846223328384557,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,23.850154715071067,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,24.018697225458766,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,24.18717001111135,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,24.303646161922938,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,24.310430927888216,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,24.408557877411564,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,24.527951695276162,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,24.639148416315965,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,24.778142171739553,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,24.818012202694817,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,24.854804714187633,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,24.865323749374365,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,24.87194325994193,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,24.934066434435532,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,25.138397288129458,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,25.233582690180246,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,25.42334546330438,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,25.508186438038777,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,25.525060561506574,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,25.58837136169122,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,25.60724944786246,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,25.712095600161394,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,26.007382799459826,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,26.158512748005194,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,26.31238343641543,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,26.840787753928893,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,27.084292292812503,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,27.28156750989381,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,27.512006522702134,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,27.62994823931446,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,27.682603005360544,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,27.78850051053278,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,27.82006676537697,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,27.85059422750788,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,28.253784913529977,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,28.333799001197747,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,28.510047142350757,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,28.52386240799853,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,28.68656917054674,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,28.842863649484656,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,29.27598948292098,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,29.349860665665634,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,30.11175854555366,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,30.17157769705043,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,30.263416350952628,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,30.33705618801748,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,30.564943630675373,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,30.680451352314424,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,30.842207729243807,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,31.230075341711192,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,31.395782885997832,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,31.53185884683124,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,31.537086912149313,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,31.76095617223143,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,31.925760554066034,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,31.938244873096167,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,32.14261532996426,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,32.206809383524416,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,32.536290779091935,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,32.63787717820879,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,32.66730203182261,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,32.9220340641739,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,32.93222441649895,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,33.23049450848375,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,33.243217249268675,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,33.296078267657464,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,33.38393437594558,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,33.44742351530829,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,33.72697060046008,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,33.845898238293124,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,33.932645105398635,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,34.12085743123501,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,34.21530762923409,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,34.25604150380005,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,34.619784501440975,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,34.75522445416247,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,35.15193031137515,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,35.48002996824651,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,36.16082271644701,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,36.38699131434497,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,37.07795779767474,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,37.159342563884714,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,37.78081166707927,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,38.14141286409378,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,39.19325867957311,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,39.42088059420339,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,39.95854557777174,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,40.51844314828848,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,40.94022757744797,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,40.95521201939712,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,41.538789598090375,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,42.1995887281493,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,43.07667836167986,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,43.149674759513985,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,43.44935146300988,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,44.8754847993395,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,44.88605913820964,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,45.21226639494981,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,45.670154538976504,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,46.10006654398709,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,47.46980953890911,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,47.649152701407296,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,47.692446656769114,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,47.700309430142134,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,48.62086185577643,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,48.81711575482313,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,49.74388651988386,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,49.868132868871065,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,50.84669092660876,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,51.016372876077554,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,51.21449889572492,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,52.31702549601039,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,55.02401304540427,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,55.25989647862892,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,55.36520601072109,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,60.67411237603496,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,61.36090270462885,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,62.791565771995664,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,65.33460406364522,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,67.45394120092016,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,67.69179647658625,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-67.69179647658625,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-65.33460406364522,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-62.791565771995664,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-61.36090270462885,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-60.67411237603496,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-55.36520601072109,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-55.25989647862892,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-55.02401304540427,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-52.31702549601039,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-51.21449889572492,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-50.84669092660876,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-48.81711575482313,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-48.62086185577643,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-47.700309430142134,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-47.692446656769114,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-47.649152701407296,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-47.46980953890911,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-45.21226639494981,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-44.88605913820964,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-44.8754847993395,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-43.44935146300988,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-43.149674759513985,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-42.1995887281493,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-41.538789598090375,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-40.95521201939712,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-40.94022757744797,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-40.51844314828848,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-39.95854557777174,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-39.42088059420339,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-39.19325867957311,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-38.14141286409378,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-37.78081166707927,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-37.159342563884714,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-37.07795779767474,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-36.38699131434497,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-36.16082271644701,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-35.48002996824651,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-35.15193031137515,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-34.75522445416247,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-34.619784501440975,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-34.25604150380005,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-34.21530762923409,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-34.12085743123501,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-33.932645105398635,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-33.845898238293124,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-33.38393437594558,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-33.296078267657464,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-33.23049450848375,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-32.93222441649895,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-32.9220340641739,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-32.66730203182261,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-32.536290779091935,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-32.206809383524416,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-32.14261532996426,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-31.938244873096167,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-31.925760554066034,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-31.76095617223143,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-31.537086912149313,1,0.0000,1.0000,0.0000,1
stmt,jtw_stmt,-31.53185884683124,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-31.395782885997832,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-31.230075341711192,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-30.680451352314424,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-30.33705618801748,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-30.263416350952628,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-30.17157769705043,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-30.11175854555366,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-29.349860665665634,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-29.27598948292098,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-28.68656917054674,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-28.52386240799853,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-28.510047142350757,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-28.333799001197747,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-28.253784913529977,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-27.85059422750788,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-27.82006676537697,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-27.78850051053278,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-27.682603005360544,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-27.62994823931446,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-27.512006522702134,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-27.28156750989381,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-27.084292292812503,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-26.840787753928893,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-26.31238343641543,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-26.158512748005194,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-26.007382799459826,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-25.712095600161394,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-25.60724944786246,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-25.525060561506574,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-25.42334546330438,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-25.233582690180246,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-25.138397288129458,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-24.854804714187633,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-24.818012202694817,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-24.778142171739553,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-24.639148416315965,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-24.527951695276162,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-24.408557877411564,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-24.310430927888216,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-24.303646161922938,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-24.18717001111135,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-24.018697225458766,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-23.850154715071067,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-23.846223328384557,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-23.84345830146522,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-23.828767516335827,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-23.824576350703648,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-23.734904769454555,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-23.664134823839298,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-23.312979321824233,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-23.20954692070812,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-22.606133197474904,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-22.44302956910482,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-22.43774239966975,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-22.412160073082305,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-22.326679988871042,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-22.191842967517356,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-22.123653895343935,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-21.72467573150494,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-21.712797043102544,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-21.68678421453604,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-21.574837379756993,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-21.440890066004034,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-21.213492228967436,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-21.09979436407465,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.83319534188044,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.769394799045187,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.612785521916148,1,0.0000,1.0000,0.0000,1
stmt,jtw_stmt,-20.59276147766936,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.47760600969856,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.477562385957995,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.470113788723985,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.32931334763914,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.25922157414424,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.14901626236551,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.08918111908503,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-20.07343262008427,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-19.97927278888587,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-19.799445999811653,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-19.710440297101695,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-19.596629339786556,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-19.50318655920965,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-19.367052727758818,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-19.27817150103688,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-19.169027906393882,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-19.07070643204689,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-18.890405833539635,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-18.722336819069994,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-18.68938094325391,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-18.579671281942357,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-18.55041382533718,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-18.53897889883737,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-18.37691423977425,1,0.0000,1.0000,0.0000,1
stmt,jtw_stmt,-18.193495657172484,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-18.080411358223504,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-17.908327495013417,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-17.740014984123256,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-17.575965155687577,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-17.50533628414119,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-17.471120907604384,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-17.377612227081237,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-17.309892250720488,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-17.175891643299835,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-17.128020751900024,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-17.12547376904393,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-17.107653814617045,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-17.060428715617505,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.966322552699317,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.78552319677545,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-16.74300929554918,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.69196718797279,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.648039133828732,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.615247254241876,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.466112208249474,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.46101703208695,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.319399515469485,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.268145389545968,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.103404691762208,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-16.07130766498213,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-15.969122436548083,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-15.962880277033017,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-15.880478086115716,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-15.825270174556158,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-15.768543456074656,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-15.76592942341562,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-15.615037670855596,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-15.307990690337341,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-15.131708175476314,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-15.085788848525215,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-15.05587927277683,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-14.932166620248747,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-14.698402034484467,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-14.674930332832817,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-14.63799474146049,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-14.34328458527337,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-14.261931203999264,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-14.255023571175379,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-14.166899500598873,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-14.126892456764988,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.953116026476906,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.92529711375394,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-13.910033382688486,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.900671032105771,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.899989359550519,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.89425025526639,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.640783754946906,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.542146146406251,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.420393876964447,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.188364078771748,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.177795176743546,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.156191718207715,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.152192876069062,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-13.003691399729913,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-12.856047800080697,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-12.762530280753287,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-12.722986812050783,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-12.674556538199019,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-12.616791345090123,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-12.569198644064729,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-12.560985544599617,1,0.0000,0.0000,1.0000,1
stmt,jtw_stmt,-12.427402357093817,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-12.409006101347408,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-12.389071085869777,1,1.0000,0.0000,0.0000,1
stmt,jtw_stmt,-12.319574208157983,1,0.0000,0.0000,1.0000,1
