group,word,token_id,verdict,margin_or_dist,norm_percentile,note
lowest_norm,ኩ,248399,ACHIEVABLE,2.6928598880767822,0.001171875,FW dist=2.69286 win=True
lowest_norm,และ,32436,ACHIEVABLE,1.1606457233428955,0.0015625,self-witness
lowest_norm,ኮ,247663,ACHIEVABLE,2.742035388946533,0.001953125,FW dist=2.74204 win=True
lowest_norm,ዛ,247809,ACHIEVABLE,2.8460748195648193,0.00234375,FW dist=2.84607 win=True
lowest_norm,ኪ,248835,ACHIEVABLE,2.686591386795044,0.0027343750000000003,FW dist=2.68659 win=True
lowest_norm, ไม่,62024,ACHIEVABLE,1.2183606624603271,0.003125,self-witness
lowest_norm, और,12500,ACHIEVABLE,0.9375565052032471,0.0035156249999999997,self-witness
lowest_norm,ሽ,246628,ACHIEVABLE,0.04104423522949219,0.00390625,self-witness
lowest_norm,ኒ,247815,ACHIEVABLE,2.7663283348083496,0.0042968749999999995,FW dist=2.76633 win=True
lowest_norm,台灣,40911,ACHIEVABLE,1.397512435913086,0.0046875,self-witness
lowest_norm,ｵ,243862,ACHIEVABLE,1.1472489833831787,0.005078125,self-witness
lowest_norm,ｻ,243939,ACHIEVABLE,1.7473981380462646,0.0054687500000000005,self-witness
lowest_norm,ﾏ,243537,ACHIEVABLE,1.964745283126831,0.005859375,self-witness
