stmt_index,label,direction,eps,eps_frac,rel_err
1083,0,random,49.2313,0.5676,0.421347
1083,0,random,80.031,0.9227,0.608159
1083,0,random,130.099,1.5,0.840569
1086,0,jtw_mean_diff_tgt,4.33665,0.05,0.161548
1086,0,jtw_mean_diff_tgt,7.04972,0.08128,0.256944
1086,0,jtw_mean_diff_tgt,11.4601,0.1321,0.394769
1086,0,jtw_mean_diff_tgt,18.6297,0.2148,0.556404
1086,0,jtw_mean_diff_tgt,30.2847,0.3492,0.702839
1086,0,jtw_mean_diff_tgt,49.2313,0.5676,0.810315
1086,0,jtw_mean_diff_tgt,80.031,0.9227,0.892147
1086,0,jtw_mean_diff_tgt,130.099,1.5,0.935679
1086,0,mean_diff_src,4.33665,0.05,0.0611212
1086,0,mean_diff_src,7.04972,0.08128,0.0974015
1086,0,mean_diff_src,11.4601,0.1321,0.153066
1086,0,mean_diff_src,18.6297,0.2148,0.235245
1086,0,mean_diff_src,30.2847,0.3492,0.349824
1086,0,mean_diff_src,49.2313,0.5676,0.494217
1086,0,mean_diff_src,80.031,0.9227,0.639814
1086,0,mean_diff_src,130.099,1.5,0.753938
1086,0,dct_v_top,4.33665,0.05,0.268913
1086,0,dct_v_top,7.04972,0.08128,0.489336
1086,0,dct_v_top,11.4601,0.1321,0.928319
1086,0,dct_v_top,18.6297,0.2148,1.57792
1086,0,dct_v_top,30.2847,0.3492,2.47225
1086,0,dct_v_top,49.2313,0.5676,2.18808
1086,0,dct_v_top,80.031,0.9227,1.61376
1086,0,dct_v_top,130.099,1.5,1.38188
1086,0,random,4.33665,0.05,0.0391929
1086,0,random,7.04972,0.08128,0.0642638
1086,0,random,11.4601,0.1321,0.10587
1086,0,random,18.6297,0.2148,0.175645
1086,0,random,30.2847,0.3492,0.293432
1086,0,random,49.2313,0.5676,0.487857
1086,0,random,80.031,0.9227,0.768355
1086,0,random,130.099,1.5,1.03007
1092,0,jtw_mean_diff_tgt,4.33665,0.05,0.17648
1092,0,jtw_mean_diff_tgt,7.04972,0.08128,0.267849
1092,0,jtw_mean_diff_tgt,11.4601,0.1321,0.389911
1092,0,jtw_mean_diff_tgt,18.6297,0.2148,0.533976
1092,0,jtw_mean_diff_tgt,30.2847,0.3492,0.67378
1092,0,jtw_mean_diff_tgt,49.2313,0.5676,0.783983
1092,0,jtw_mean_diff_tgt,80.031,0.9227,0.865397
1092,0,jtw_mean_diff_tgt,130.099,1.5,0.924609
1092,0,mean_diff_src,4.33665,0.05,0.0731568
1092,0,mean_diff_src,7.04972,0.08128,0.119295
1092,0,mean_diff_src,11.4601,0.1321,0.193911
1092,0,mean_diff_src,18.6297,0.2148,0.31048
1092,0,mean_diff_src,30.2847,0.3492,0.472466
1092,0,mean_diff_src,49.2313,0.5676,0.637465
1092,0,mean_diff_src,80.031,0.9227,0.748681
1092,0,mean_diff_src,130.099,1.5,0.846614
1092,0,dct_v_top,4.33665,0.05,0.153906
1092,0,dct_v_top,7.04972,0.08128,0.259474
1092,0,dct_v_top,11.4601,0.1321,0.4408
1092,0,dct_v_top,18.6297,0.2148,0.741749
1092,0,dct_v_top,30.2847,0.3492,1.73641
1092,0,dct_v_top,49.2313,0.5676,2.28761
1092,0,dct_v_top,80.031,0.9227,1.61816
1092,0,dct_v_top,130.099,1.5,1.30777
1092,0,random,4.33665,0.05,0.0601648
1092,0,random,7.04972,0.08128,0.0981485
1092,0,random,11.4601,0.1321,0.160332
1092,0,random,18.6297,0.2148,0.26193
1092,0,random,30.2847,0.3492,0.425785
1092,0,random,49.2313,0.5676,0.675292
1092,0,random,80.031,0.9227,0.988761
1092,0,random,130.099,1.5,1.24126
1126,0,jtw_mean_diff_tgt,4.33665,0.05,0.28025
1126,0,jtw_mean_diff_tgt,7.04972,0.08128,0.423377
1126,0,jtw_mean_diff_tgt,11.4601,0.1321,0.576473
1126,0,jtw_mean_diff_tgt,18.6297,0.2148,0.712306
1126,0,jtw_mean_diff_tgt,30.2847,0.3492,0.815371
1126,0,jtw_mean_diff_tgt,49.2313,0.5676,0.886826
1126,0,jtw_mean_diff_tgt,80.031,0.9227,0.934407
1126,0,jtw_mean_diff_tgt,130.099,1.5,0.964989
1126,0,mean_diff_src,4.33665,0.05,0.0646291
1126,0,mean_diff_src,7.04972,0.08128,0.105325
1126,0,mean_diff_src,11.4601,0.1321,0.171138
1126,0,mean_diff_src,18.6297,0.2148,0.274228
1126,0,mean_diff_src,30.2847,0.3492,0.420457
1126,0,mean_diff_src,49.2313,0.5676,0.588726
1126,0,mean_diff_src,80.031,0.9227,0.734122
1126,0,mean_diff_src,130.099,1.5,0.822969
1126,0,dct_v_top,4.33665,0.05,0.183021
1126,0,dct_v_top,7.04972,0.08128,0.300552
1126,0,dct_v_top,11.4601,0.1321,0.477272
1126,0,dct_v_top,18.6297,0.2148,0.738179
1126,0,dct_v_top,30.2847,0.3492,1.69738
1126,0,dct_v_top,49.2313,0.5676,1.50695
1126,0,dct_v_top,80.031,0.9227,1.21542
1126,0,dct_v_top,130.099,1.5,1.10835
1126,0,random,4.33665,0.05,0.0521654
1126,0,random,7.04972,0.08128,0.08494
1126,0,random,11.4601,0.1321,0.138169
1126,0,random,18.6297,0.2148,0.22376
1126,0,random,30.2847,0.3492,0.357027
1126,0,random,49.2313,0.5676,0.547789
1126,0,random,80.031,0.9227,0.796002
1126,0,random,130.099,1.5,1.12597
1180,0,jtw_mean_diff_tgt,4.33665,0.05,0.164741
1180,0,jtw_mean_diff_tgt,7.04972,0.08128,0.255031
1180,0,jtw_mean_diff_tgt,11.4601,0.1321,0.376548
1180,0,jtw_mean_diff_tgt,18.6297,0.2148,0.517985
1180,0,jtw_mean_diff_tgt,30.2847,0.3492,0.657679
1180,0,jtw_mean_diff_tgt,49.2313,0.5676,0.773174
1180,0,jtw_mean_diff_tgt,80.031,0.9227,0.851895
1180,0,jtw_mean_diff_tgt,130.099,1.5,0.907407
1180,0,mean_diff_src,4.33665,0.05,0.0459908
1180,0,mean_diff_src,7.04972,0.08128,0.0751892
1180,0,mean_diff_src,11.4601,0.1321,0.12313
1180,0,mean_diff_src,18.6297,0.2148,0.201647
1180,0,mean_diff_src,30.2847,0.3492,0.328758
1180,0,mean_diff_src,49.2313,0.5676,0.528649
1180,0,mean_diff_src,80.031,0.9227,0.781185
1180,0,mean_diff_src,130.099,1.5,0.907474
1180,0,dct_v_top,4.33665,0.05,0.15271
1180,0,dct_v_top,7.04972,0.08128,0.254892
1180,0,dct_v_top,11.4601,0.1321,0.423546
1180,0,dct_v_top,18.6297,0.2148,0.667017
1180,0,dct_v_top,30.2847,0.3492,0.910366
1180,0,dct_v_top,49.2313,0.5676,1.72652
1180,0,dct_v_top,80.031,0.9227,1.48472
1180,0,dct_v_top,130.099,1.5,1.29382
1180,0,random,4.33665,0.05,0.0333715
1180,0,random,7.04972,0.08128,0.0543762
1180,0,random,11.4601,0.1321,0.0886589
1180,0,random,18.6297,0.2148,0.144435
1180,0,random,30.2847,0.3492,0.233812
1180,0,random,49.2313,0.5676,0.369551
1180,0,random,80.031,0.9227,0.551029
1180,0,random,130.099,1.5,0.791653
1196,0,jtw_mean_diff_tgt,4.33665,0.05,0.190413
1196,0,jtw_mean_diff_tgt,7.04972,0.08128,0.291597
1196,0,jtw_mean_diff_tgt,11.4601,0.1321,0.422651
1196,0,jtw_mean_diff_tgt,18.6297,0.2148,0.56876
1196,0,jtw_mean_diff_tgt,30.2847,0.3492,0.706548
1196,0,jtw_mean_diff_tgt,49.2313,0.5676,0.816753
1196,0,jtw_mean_diff_tgt,80.031,0.9227,0.892153
1196,0,jtw_mean_diff_tgt,130.099,1.5,0.938347
1196,0,mean_diff_src,4.33665,0.05,0.0608942
1196,0,mean_diff_src,7.04972,0.08128,0.0993381
1196,0,mean_diff_src,11.4601,0.1321,0.161619
1196,0,mean_diff_src,18.6297,0.2148,0.259649
1196,0,mean_diff_src,30.2847,0.3492,0.402336
1196,0,mean_diff_src,49.2313,0.5676,0.595672
1196,0,mean_diff_src,80.031,0.9227,0.843796
1196,0,mean_diff_src,130.099,1.5,0.98504
1196,0,dct_v_top,4.33665,0.05,0.157443
1196,0,dct_v_top,7.04972,0.08128,0.255799
1196,0,dct_v_top,11.4601,0.1321,0.410178
1196,0,dct_v_top,18.6297,0.2148,0.661408
1196,0,dct_v_top,30.2847,0.3492,1.24199
1196,0,dct_v_top,49.2313,0.5676,1.39792
1196,0,dct_v_top,80.031,0.9227,1.13802
1196,0,dct_v_top,130.099,1.5,1.05946
1196,0,random,4.33665,0.05,0.045523
1196,0,random,7.04972,0.08128,0.0742098
1196,0,random,11.4601,0.1321,0.121137
1196,0,random,18.6297,0.2148,0.198087
1196,0,random,30.2847,0.3492,0.323564
1196,0,random,49.2313,0.5676,0.511676
1196,0,random,80.031,0.9227,0.721719
1196,0,random,130.099,1.5,0.902268
1227,0,jtw_mean_diff_tgt,4.33665,0.05,0.165777
1227,0,jtw_mean_diff_tgt,7.04972,0.08128,0.253437
1227,0,jtw_mean_diff_tgt,11.4601,0.1321,0.369283
1227,0,jtw_mean_diff_tgt,18.6297,0.2148,0.503779
1227,0,jtw_mean_diff_tgt,30.2847,0.3492,0.640084
1227,0,jtw_mean_diff_tgt,49.2313,0.5676,0.762281
1227,0,jtw_mean_diff_tgt,80.031,0.9227,0.857119
1227,0,jtw_mean_diff_tgt,130.099,1.5,0.922423
1227,0,mean_diff_src,4.33665,0.05,0.060045
1227,0,mean_diff_src,7.04972,0.08128,0.0980797
1227,0,mean_diff_src,11.4601,0.1321,0.160442
1227,0,mean_diff_src,18.6297,0.2148,0.261957
1227,0,mean_diff_src,30.2847,0.3492,0.419855
1227,0,mean_diff_src,49.2313,0.5676,0.627931
1227,0,mean_diff_src,80.031,0.9227,0.804876
1227,0,mean_diff_src,130.099,1.5,0.876643
1227,0,dct_v_top,4.33665,0.05,0.186721
1227,0,dct_v_top,7.04972,0.08128,0.322985
1227,0,dct_v_top,11.4601,0.1321,0.573929
1227,0,dct_v_top,18.6297,0.2148,0.99973
1227,0,dct_v_top,30.2847,0.3492,1.3492
1227,0,dct_v_top,49.2313,0.5676,1.97136
1227,0,dct_v_top,80.031,0.9227,1.54477
1227,0,dct_v_top,130.099,1.5,1.37835
1227,0,random,4.33665,0.05,0.046262
1227,0,random,7.04972,0.08128,0.0758121
1227,0,random,11.4601,0.1321,0.124885
1227,0,random,18.6297,0.2148,0.207386
1227,0,random,30.2847,0.3492,0.348218
1227,0,random,49.2313,0.5676,0.584194
1227,0,random,80.031,0.9227,0.887153
1227,0,random,130.099,1.5,1.11544
1367,0,jtw_mean_diff_tgt,4.33665,0.05,0.17318
1367,0,jtw_mean_diff_tgt,7.04972,0.08128,0.264579
1367,0,jtw_mean_diff_tgt,11.4601,0.1321,0.387072
1367,0,jtw_mean_diff_tgt,18.6297,0.2148,0.531384
1367,0,jtw_mean_diff_tgt,30.2847,0.3492,0.668485
1367,0,jtw_mean_diff_tgt,49.2313,0.5676,0.776842
1367,0,jtw_mean_diff_tgt,80.031,0.9227,0.853474
1367,0,jtw_mean_diff_tgt,130.099,1.5,0.903024
1367,0,mean_diff_src,4.33665,0.05,0.0672967
1367,0,mean_diff_src,7.04972,0.08128,0.111273
1367,0,mean_diff_src,11.4601,0.1321,0.185706
1367,0,mean_diff_src,18.6297,0.2148,0.314135
1367,0,mean_diff_src,30.2847,0.3492,0.537884
1367,0,mean_diff_src,49.2313,0.5676,0.864966
1367,0,mean_diff_src,80.031,0.9227,1.06766
1367,0,mean_diff_src,130.099,1.5,1.07267
1367,0,dct_v_top,4.33665,0.05,0.193344
1367,0,dct_v_top,7.04972,0.08128,0.342771
1367,0,dct_v_top,11.4601,0.1321,0.64283
1367,0,dct_v_top,18.6297,0.2148,1.23837
1367,0,dct_v_top,30.2847,0.3492,1.89999
1367,0,dct_v_top,49.2313,0.5676,2.32522
1367,0,dct_v_top,80.031,0.9227,1.53119
1367,0,dct_v_top,130.099,1.5,1.42839
1367,0,random,4.33665,0.05,0.0407384
1367,0,random,7.04972,0.08128,0.065529
1367,0,random,11.4601,0.1321,0.104723
1367,0,random,18.6297,0.2148,0.165673
1367,0,random,30.2847,0.3492,0.258427
1367,0,random,49.2313,0.5676,0.395862
1367,0,random,80.031,0.9227,0.588895
1367,0,random,130.099,1.5,0.859468
1400,0,jtw_mean_diff_tgt,4.33665,0.05,0.153876
1400,0,jtw_mean_diff_tgt,7.04972,0.08128,0.237123
1400,0,jtw_mean_diff_tgt,11.4601,0.1321,0.350064
1400,0,jtw_mean_diff_tgt,18.6297,0.2148,0.484984
1400,0,jtw_mean_diff_tgt,30.2847,0.3492,0.622367
1400,0,jtw_mean_diff_tgt,49.2313,0.5676,0.741166
1400,0,jtw_mean_diff_tgt,80.031,0.9227,0.82917
1400,0,jtw_mean_diff_tgt,130.099,1.5,0.890698
1400,0,mean_diff_src,4.33665,0.05,0.0660618
1400,0,mean_diff_src,7.04972,0.08128,0.106738
1400,0,mean_diff_src,11.4601,0.1321,0.171361
1400,0,mean_diff_src,18.6297,0.2148,0.271395
1400,0,mean_diff_src,30.2847,0.3492,0.418807
1400,0,mean_diff_src,49.2313,0.5676,0.616285
1400,0,mean_diff_src,80.031,0.9227,0.820674
1400,0,mean_diff_src,130.099,1.5,0.919194
1400,0,dct_v_top,4.33665,0.05,0.180417
1400,0,dct_v_top,7.04972,0.08128,0.323027
1400,0,dct_v_top,11.4601,0.1321,0.639123
1400,0,dct_v_top,18.6297,0.2148,1.48946
1400,0,dct_v_top,30.2847,0.3492,2.61221
1400,0,dct_v_top,49.2313,0.5676,2.7099
1400,0,dct_v_top,80.031,0.9227,1.77688
1400,0,dct_v_top,130.099,1.5,1.46186
1400,0,random,4.33665,0.05,0.052532
1400,0,random,7.04972,0.08128,0.0855953
1400,0,random,11.4601,0.1321,0.139598
1400,0,random,18.6297,0.2148,0.227704
1400,0,random,30.2847,0.3492,0.370652
1400,0,random,49.2313,0.5676,0.597033
1400,0,random,80.031,0.9227,0.918184
1400,0,random,130.099,1.5,1.2227
1421,0,jtw_mean_diff_tgt,4.33665,0.05,0.205665
1421,0,jtw_mean_diff_tgt,7.04972,0.08128,0.319372
1421,0,jtw_mean_diff_tgt,11.4601,0.1321,0.465708
1421,0,jtw_mean_diff_tgt,18.6297,0.2148,0.621348
1421,0,jtw_mean_diff_tgt,30.2847,0.3492,0.757146
1421,0,jtw_mean_diff_tgt,49.2313,0.5676,0.85436
1421,0,jtw_mean_diff_tgt,80.031,0.9227,0.910334
1421,0,jtw_mean_diff_tgt,130.099,1.5,0.944321
1421,0,mean_diff_src,4.33665,0.05,0.059854
1421,0,mean_diff_src,7.04972,0.08128,0.0958287
1421,0,mean_diff_src,11.4601,0.1321,0.151457
1421,0,mean_diff_src,18.6297,0.2148,0.233762
1421,0,mean_diff_src,30.2847,0.3492,0.347692
1421,0,mean_diff_src,49.2313,0.5676,0.494307
1421,0,mean_diff_src,80.031,0.9227,0.657517
1421,0,mean_diff_src,130.099,1.5,0.794249
1421,0,dct_v_top,4.33665,0.05,0.151311
1421,0,dct_v_top,7.04972,0.08128,0.255482
1421,0,dct_v_top,11.4601,0.1321,0.44049
1421,0,dct_v_top,18.6297,0.2148,0.7489
1421,0,dct_v_top,30.2847,0.3492,1.18206
1421,0,dct_v_top,49.2313,0.5676,1.49692
1421,0,dct_v_top,80.031,0.9227,1.28617
1421,0,dct_v_top,130.099,1.5,1.16219
1421,0,random,4.33665,0.05,0.0419854
1421,0,random,7.04972,0.08128,0.0682873
1421,0,random,11.4601,0.1321,0.111029
1421,0,random,18.6297,0.2148,0.180339
1421,0,random,30.2847,0.3492,0.291877
1421,0,random,49.2313,0.5676,0.466731
1421,0,random,80.031,0.9227,0.715105
1421,0,random,130.099,1.5,0.984374
1426,0,jtw_mean_diff_tgt,4.33665,0.05,0.167471
1426,0,jtw_mean_diff_tgt,7.04972,0.08128,0.26217
1426,0,jtw_mean_diff_tgt,11.4601,0.1321,0.392657
1426,0,jtw_mean_diff_tgt,18.6297,0.2148,0.548011
1426,0,jtw_mean_diff_tgt,30.2847,0.3492,0.700796
1426,0,jtw_mean_diff_tgt,49.2313,0.5676,0.817878
1426,0,jtw_mean_diff_tgt,80.031,0.9227,0.893448
1426,0,jtw_mean_diff_tgt,130.099,1.5,0.937983
1426,0,mean_diff_src,4.33665,0.05,0.0870562
1426,0,mean_diff_src,7.04972,0.08128,0.14229
1426,0,mean_diff_src,11.4601,0.1321,0.231862
1426,0,mean_diff_src,18.6297,0.2148,0.371052
1426,0,mean_diff_src,30.2847,0.3492,0.556846
1426,0,mean_diff_src,49.2313,0.5676,0.721483
1426,0,mean_diff_src,80.031,0.9227,0.811555
1426,0,mean_diff_src,130.099,1.5,0.868678
1426,0,dct_v_top,4.33665,0.05,0.118692
1426,0,dct_v_top,7.04972,0.08128,0.202182
1426,0,dct_v_top,11.4601,0.1321,0.359942
1426,0,dct_v_top,18.6297,0.2148,0.804559
1426,0,dct_v_top,30.2847,0.3492,1.78883
1426,0,dct_v_top,49.2313,0.5676,1.54896
1426,0,dct_v_top,80.031,0.9227,1.20865
1426,0,dct_v_top,130.099,1.5,1.03711
1426,0,random,4.33665,0.05,0.0422101
1426,0,random,7.04972,0.08128,0.0686164
1426,0,random,11.4601,0.1321,0.11145
1426,0,random,18.6297,0.2148,0.180791
1426,0,random,30.2847,0.3492,0.292224
1426,0,random,49.2313,0.5676,0.46726
1426,0,random,80.031,0.9227,0.715871
1426,0,random,130.099,1.5,0.990911
1442,0,jtw_mean_diff_tgt,4.33665,0.05,0.188887
1442,0,jtw_mean_diff_tgt,7.04972,0.08128,0.293741
1442,0,jtw_mean_diff_tgt,11.4601,0.1321,0.432766
1442,0,jtw_mean_diff_tgt,18.6297,0.2148,0.586398
1442,0,jtw_mean_diff_tgt,30.2847,0.3492,0.722872
1442,0,jtw_mean_diff_tgt,49.2313,0.5676,0.824004
1442,0,jtw_mean_diff_tgt,80.031,0.9227,0.892896
1442,0,jtw_mean_diff_tgt,130.099,1.5,0.936932
1442,0,mean_diff_src,4.33665,0.05,0.0635665
1442,0,mean_diff_src,7.04972,0.08128,0.103622
1442,0,mean_diff_src,11.4601,0.1321,0.168421
1442,0,mean_diff_src,18.6297,0.2148,0.270402
1442,0,mean_diff_src,30.2847,0.3492,0.418228
1442,0,mean_diff_src,49.2313,0.5676,0.595986
1442,0,mean_diff_src,80.031,0.9227,0.764685
1442,0,mean_diff_src,130.099,1.5,0.902271
1442,0,dct_v_top,4.33665,0.05,0.131375
1442,0,dct_v_top,7.04972,0.08128,0.220863
1442,0,dct_v_top,11.4601,0.1321,0.379846
1442,0,dct_v_top,18.6297,0.2148,0.720309
1442,0,dct_v_top,30.2847,0.3492,1.62435
1442,0,dct_v_top,49.2313,0.5676,1.63736
1442,0,dct_v_top,80.031,0.9227,1.29194
1442,0,dct_v_top,130.099,1.5,1.12995
1442,0,random,4.33665,0.05,0.0403671
1442,0,random,7.04972,0.08128,0.06566
1442,0,random,11.4601,0.1321,0.106745
1442,0,random,18.6297,0.2148,0.173192
1442,0,random,30.2847,0.3492,0.279289
1442,0,random,49.2313,0.5676,0.443286
1442,0,random,80.031,0.9227,0.675793
1442,0,random,130.099,1.5,0.963354
1444,0,jtw_mean_diff_tgt,4.33665,0.05,0.182061
1444,0,jtw_mean_diff_tgt,7.04972,0.08128,0.275726
1444,0,jtw_mean_diff_tgt,11.4601,0.1321,0.397023
1444,0,jtw_mean_diff_tgt,18.6297,0.2148,0.535171
1444,0,jtw_mean_diff_tgt,30.2847,0.3492,0.671832
1444,0,jtw_mean_diff_tgt,49.2313,0.5676,0.786751
1444,0,jtw_mean_diff_tgt,80.031,0.9227,0.871234
1444,0,jtw_mean_diff_tgt,130.099,1.5,0.925021
1444,0,mean_diff_src,4.33665,0.05,0.0511243
1444,0,mean_diff_src,7.04972,0.08128,0.0839794
1444,0,mean_diff_src,11.4601,0.1321,0.138219
1444,0,mean_diff_src,18.6297,0.2148,0.226553
1444,0,mean_diff_src,30.2847,0.3492,0.363475
1444,0,mean_diff_src,49.2313,0.5676,0.550932
1444,0,mean_diff_src,80.031,0.9227,0.738597
1444,0,mean_diff_src,130.099,1.5,0.852386
1444,0,dct_v_top,4.33665,0.05,0.192228
1444,0,dct_v_top,7.04972,0.08128,0.325157
1444,0,dct_v_top,11.4601,0.1321,0.562016
1444,0,dct_v_top,18.6297,0.2148,1.10355
1444,0,dct_v_top,30.2847,0.3492,1.67847
1444,0,dct_v_top,49.2313,0.5676,1.4008
1444,0,dct_v_top,80.031,0.9227,1.15244
1444,0,dct_v_top,130.099,1.5,1.05589
1444,0,random,4.33665,0.05,0.0424051
1444,0,random,7.04972,0.08128,0.0692083
1444,0,random,11.4601,0.1321,0.113122
1444,0,random,18.6297,0.2148,0.185092
1444,0,random,30.2847,0.3492,0.30214
1444,0,random,49.2313,0.5676,0.486082
1444,0,random,80.031,0.9227,0.747511
1444,0,random,130.099,1.5,1.05529
1450,0,jtw_mean_diff_tgt,4.33665,0.05,0.247264
1450,0,jtw_mean_diff_tgt,7.04972,0.08128,0.372293
1450,0,jtw_mean_diff_tgt,11.4601,0.1321,0.521964
1450,0,jtw_mean_diff_tgt,18.6297,0.2148,0.673231
1450,0,jtw_mean_diff_tgt,30.2847,0.3492,0.798485
1450,0,jtw_mean_diff_tgt,49.2313,0.5676,0.878227
1450,0,jtw_mean_diff_tgt,80.031,0.9227,0.922216
1450,0,jtw_mean_diff_tgt,130.099,1.5,0.948893
1450,0,mean_diff_src,4.33665,0.05,0.0642577
1450,0,mean_diff_src,7.04972,0.08128,0.10438
1450,0,mean_diff_src,11.4601,0.1321,0.168923
1450,0,mean_diff_src,18.6297,0.2148,0.270654
1450,0,mean_diff_src,30.2847,0.3492,0.423009
1450,0,mean_diff_src,49.2313,0.5676,0.620529
1450,0,mean_diff_src,80.031,0.9227,0.795585
1450,0,mean_diff_src,130.099,1.5,0.893826
1450,0,dct_v_top,4.33665,0.05,0.204535
1450,0,dct_v_top,7.04972,0.08128,0.376753
1450,0,dct_v_top,11.4601,0.1321,0.772414
1450,0,dct_v_top,18.6297,0.2148,2.00138
1450,0,dct_v_top,30.2847,0.3492,2.57383
1450,0,dct_v_top,49.2313,0.5676,1.94592
1450,0,dct_v_top,80.031,0.9227,1.45222
1450,0,dct_v_top,130.099,1.5,1.25341
1450,0,random,4.33665,0.05,0.0435481
1450,0,random,7.04972,0.08128,0.0712211
1450,0,random,11.4601,0.1321,0.116855
1450,0,random,18.6297,0.2148,0.192495
1450,0,random,30.2847,0.3492,0.317668
1450,0,random,49.2313,0.5676,0.515849
1450,0,random,80.031,0.9227,0.776113
1450,0,random,130.099,1.5,1.04026
1494,0,jtw_mean_diff_tgt,4.33665,0.05,0.240479
1494,0,jtw_mean_diff_tgt,7.04972,0.08128,0.349972
1494,0,jtw_mean_diff_tgt,11.4601,0.1321,0.478798
1494,0,jtw_mean_diff_tgt,18.6297,0.2148,0.612576
1494,0,jtw_mean_diff_tgt,30.2847,0.3492,0.736644
1494,0,jtw_mean_diff_tgt,49.2313,0.5676,0.833735
1494,0,jtw_mean_diff_tgt,80.031,0.9227,0.898995
1494,0,jtw_mean_diff_tgt,130.099,1.5,0.939874
1494,0,mean_diff_src,4.33665,0.05,0.0648506
1494,0,mean_diff_src,7.04972,0.08128,0.105326
1494,0,mean_diff_src,11.4601,0.1321,0.170276
1494,0,mean_diff_src,18.6297,0.2148,0.271458
1494,0,mean_diff_src,30.2847,0.3492,0.417363
1494,0,mean_diff_src,49.2313,0.5676,0.595568
1494,0,mean_diff_src,80.031,0.9227,0.75932
1494,0,mean_diff_src,130.099,1.5,0.868865
1494,0,dct_v_top,4.33665,0.05,0.218173
1494,0,dct_v_top,7.04972,0.08128,0.361323
1494,0,dct_v_top,11.4601,0.1321,0.57683
1494,0,dct_v_top,18.6297,0.2148,0.796748
1494,0,dct_v_top,30.2847,0.3492,0.945933
1494,0,dct_v_top,49.2313,0.5676,1.27439
1494,0,dct_v_top,80.031,0.9227,1.15809
1494,0,dct_v_top,130.099,1.5,1.08156
1494,0,random,4.33665,0.05,0.0406618
1494,0,random,7.04972,0.08128,0.0663244
1494,0,random,11.4601,0.1321,0.108293
1494,0,random,18.6297,0.2148,0.176813
1494,0,random,30.2847,0.3492,0.287118
1494,0,random,49.2313,0.5676,0.456181
1494,0,random,80.031,0.9227,0.685606
1494,0,random,130.099,1.5,0.930702
1505,0,jtw_mean_diff_tgt,4.33665,0.05,0.232659
1505,0,jtw_mean_diff_tgt,7.04972,0.08128,0.354909
1505,0,jtw_mean_diff_tgt,11.4601,0.1321,0.50325
1505,0,jtw_mean_diff_tgt,18.6297,0.2148,0.649153
1505,0,jtw_mean_diff_tgt,30.2847,0.3492,0.769081
1505,0,jtw_mean_diff_tgt,49.2313,0.5676,0.855251
1505,0,jtw_mean_diff_tgt,80.031,0.9227,0.91205
1505,0,jtw_mean_diff_tgt,130.099,1.5,0.951827
1505,0,mean_diff_src,4.33665,0.05,0.0554181
1505,0,mean_diff_src,7.04972,0.08128,0.0909659
1505,0,mean_diff_src,11.4601,0.1321,0.149942
1505,0,mean_diff_src,18.6297,0.2148,0.247691
1505,0,mean_diff_src,30.2847,0.3492,0.403703
1505,0,mean_diff_src,49.2313,0.5676,0.614621
1505,0,mean_diff_src,80.031,0.9227,0.807924
1505,0,mean_diff_src,130.099,1.5,0.918895
1505,0,dct_v_top,4.33665,0.05,0.172138
1505,0,dct_v_top,7.04972,0.08128,0.288281
1505,0,dct_v_top,11.4601,0.1321,0.485566
1505,0,dct_v_top,18.6297,0.2148,0.909797
1505,0,dct_v_top,30.2847,0.3492,1.93183
1505,0,dct_v_top,49.2313,0.5676,1.52365
1505,0,dct_v_top,80.031,0.9227,1.22761
1505,0,dct_v_top,130.099,1.5,1.12169
1505,0,random,4.33665,0.05,0.0422134
1505,0,random,7.04972,0.08128,0.068907
1505,0,random,11.4601,0.1321,0.112723
1505,0,random,18.6297,0.2148,0.184879
1505,0,random,30.2847,0.3492,0.303556
1505,0,random,49.2313,0.5676,0.493362
1505,0,random,80.031,0.9227,0.756231
1505,0,random,130.099,1.5,1.01861
1515,0,jtw_mean_diff_tgt,4.33665,0.05,0.190705
1515,0,jtw_mean_diff_tgt,7.04972,0.08128,0.292427
1515,0,jtw_mean_diff_tgt,11.4601,0.1321,0.423697
1515,0,jtw_mean_diff_tgt,18.6297,0.2148,0.567689
1515,0,jtw_mean_diff_tgt,30.2847,0.3492,0.703094
1515,0,jtw_mean_diff_tgt,49.2313,0.5676,0.814762
1515,0,jtw_mean_diff_tgt,80.031,0.9227,0.891991
1515,0,jtw_mean_diff_tgt,130.099,1.5,0.940621
1515,0,mean_diff_src,4.33665,0.05,0.059779
1515,0,mean_diff_src,7.04972,0.08128,0.0979177
1515,0,mean_diff_src,11.4601,0.1321,0.160271
1515,0,mean_diff_src,18.6297,0.2148,0.259299
1515,0,mean_diff_src,30.2847,0.3492,0.401852
1515,0,mean_diff_src,49.2313,0.5676,0.571671
1515,0,mean_diff_src,80.031,0.9227,0.73523
1515,0,mean_diff_src,130.099,1.5,0.834927
1515,0,dct_v_top,4.33665,0.05,0.162167
1515,0,dct_v_top,7.04972,0.08128,0.268383
1515,0,dct_v_top,11.4601,0.1321,0.438223
1515,0,dct_v_top,18.6297,0.2148,0.677936
1515,0,dct_v_top,30.2847,0.3492,0.977915
1515,0,dct_v_top,49.2313,0.5676,1.13066
1515,0,dct_v_top,80.031,0.9227,1.1401
1515,0,dct_v_top,130.099,1.5,1.02812
1515,0,random,4.33665,0.05,0.0523851
1515,0,random,7.04972,0.08128,0.0855366
1515,0,random,11.4601,0.1321,0.139911
