arm,direction,scale,n,frac_true,frac_false,frac_incoherent,hardened
stmt,jtw_stmt,-2.3821616569680875,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.378395925599954,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.375840946862387,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-2.3743806465667605,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.3400714777075238,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.3247757191660607,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,-2.3181533185675582,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.3173042678041305,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-2.313041958572388,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.2876962541206143,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.2766223869217432,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.2391173264680218,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.205243917220662,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-2.1653578770740225,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.1130592374039225,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-2.1080141809376047,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.1023217175392706,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.100974576424556,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.098204503549194,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.0758259994173716,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.07578513250597,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.066684402171535,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.059428043964374,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-2.0166836206995726,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.9978353996945803,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.9030076522132056,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.900656866169036,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.8904312454226846,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-1.888339706088665,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.8461583838401947,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.8427223207439365,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.8139732420931598,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.786625224994637,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.7721075219780213,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.7553734292249041,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.7552600813037322,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.7505494858060533,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-1.6163897536236176,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.5682596986294166,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.5612625271409477,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.5492900020601872,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.5336955744004026,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.5292113959730858,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.5263177327778228,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-1.4859146665524867,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.4814620464105757,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-1.4457014023613977,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.4180710238460594,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.4151327664952316,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.3841827058180909,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.3654162869275366,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,-1.3555932476785368,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-1.3506341706554068,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.3423964440565663,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.317054549291296,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.311036449254096,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-1.2855632518711335,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.2630051268143179,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.2022851629649005,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-1.1093429070340675,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,-1.0565296187019613,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-1.0511608587696353,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.049102251774597,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-1.0362142529203922,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-0.9638707539847635,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-0.8933126124973185,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-0.7782556191448922,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-0.7646056979865429,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-0.6777966238392684,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,-0.5761424770102538,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-0.5546714535170337,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,-0.5181071264601961,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-0.48193537699238176,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,-0.3891278095724461,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,-0.2880712385051269,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,0.0,200,0.7450,0.0450,0.2100,0
stmt,jtw_stmt,0.2880712385051269,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,0.3891278095724461,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,0.48193537699238176,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,0.5181071264601961,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,0.5546714535170337,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,0.5761424770102538,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,0.6777966238392684,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,0.7646056979865429,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,0.7782556191448922,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,0.8933126124973185,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,0.9638707539847635,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.0362142529203922,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,1.049102251774597,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.0511608587696353,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.0565296187019613,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,1.1093429070340675,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,1.2022851629649005,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,1.2630051268143179,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.2855632518711335,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.311036449254096,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,1.317054549291296,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.3423964440565663,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.3506341706554068,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.3555932476785368,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,1.3654162869275366,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,1.3841827058180909,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.4151327664952316,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.4180710238460594,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.4457014023613977,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.4814620464105757,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,1.4859146665524867,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.5263177327778228,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,1.5292113959730858,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.5336955744004026,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.5492900020601872,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.5612625271409477,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.5682596986294166,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.6163897536236176,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.7505494858060533,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,1.7552600813037322,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.7553734292249041,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.7721075219780213,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.786625224994637,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.8139732420931598,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.8427223207439365,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.8461583838401947,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.888339706088665,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.8904312454226846,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,1.900656866169036,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.9030076522132056,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,1.9978353996945803,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.0166836206995726,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.059428043964374,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.066684402171535,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.07578513250597,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.0758259994173716,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.098204503549194,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.100974576424556,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.1023217175392706,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.1080141809376047,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.1130592374039225,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.1653578770740225,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.205243917220662,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.2391173264680218,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.2766223869217432,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.2876962541206143,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.313041958572388,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.3173042678041305,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,2.3181533185675582,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.3247757191660607,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,2.3400714777075238,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.3743806465667605,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.375840946862387,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,2.378395925599954,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.3821616569680875,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.395612467423918,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.396709714661599,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.404570325929801,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,2.4131732385627873,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.4214586044794277,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.432789167287843,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.44092008593301,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.457566267907053,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.4651719304948085,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.480193813129442,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.4868933866932186,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.4934266188589382,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.4941624833417095,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.5029273300657735,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.512062959728802,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.523388745783785,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.5260102536286357,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.5284747444254885,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.5377913023860343,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.5491981339150827,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.55431896188018,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.561970404094305,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.571126503742267,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.5745545134579833,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.5774210906233086,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.5815202196371643,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.616292710761824,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.622072898508192,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,2.6287691296590223,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.634109098582592,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.6358599747878815,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.661815178055871,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,2.683492599471491,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.6847928881131327,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.7012683413108136,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.713830644328513,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.730832573855073,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,2.755389463155895,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.762482707121651,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.7683654116361818,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.77945048873307,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.823091739535758,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.830265532990463,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.836142047692119,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.859112127198026,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.8627599053956434,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,2.86826147793363,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.8914028047227953,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.8922066973560336,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,2.94435404280423,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.9466077028624476,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.9531176051971015,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,2.959957493982525,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.9629240928211513,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,2.9718293331049734,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.9735170837561604,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,2.9822417742000087,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.006474663505296,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.0182059123612865,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.023552863214117,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.0322402064446226,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.0339766307746823,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.041516127033807,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.0526354655556456,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,3.054930527179919,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.058701134606392,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.067391148800805,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.077732956852491,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.0985800041203744,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.1082029185764175,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,3.1167449940170644,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.1225250542818954,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.136519397258833,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.1908695390039985,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,3.215474801928846,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,3.232779507247235,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.2344141145727647,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,3.2461582070781465,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.2562453803476186,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.2668853293624562,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.3173387083805013,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.319929193592187,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.3200018235985755,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.3492072065985177,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.387212982085385,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.4334562820491863,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.435357685560151,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,3.4423003801757424,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,3.4771448576114974,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.4811827880235993,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.4825814198040326,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.4913457486133095,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.5010989716121066,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,3.5105201626074645,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.5107468584498083,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.518200950513388,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,3.5442150439560427,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.5457880488040083,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.5906692845651076,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.5954994231558883,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.602768631179831,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,3.6114484841307792,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.623643371341731,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.6279464841863196,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.6390743379122057,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.644183166842119,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.6715905926564862,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.6802761283743326,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.6832711688148403,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.685444641487873,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.6923167676803894,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.7248418657847693,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.77667941217733,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.780862490845369,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,3.7911212336329654,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.801313732338072,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.806015304426411,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,3.9956707993891607,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.00978047597331,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.025912371484608,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.033367241399145,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.040245120283357,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.069617281534684,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,4.118856087928748,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.131260990369284,1,0.0000,1.0000,0.0000,0
stmt,jtw_stmt,4.13336880434307,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.147340580005887,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,4.15157026501194,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.151651998834743,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.152257212222952,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,4.201949152849112,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.2160283618752095,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.290397553090385,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.291451457222805,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.330715754148045,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.33323625466773,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.3594014652609365,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.375622895581618,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.410487834441324,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.413827951920011,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.423950489414017,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,4.446690508633588,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.4782346529360435,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.552597491107481,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.5532447738434865,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.562834566913394,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,4.575392508241229,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.626083917144776,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.634608535608261,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,4.6363066371351165,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.6495514383321215,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.658750109439183,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,4.662012776197773,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.66949279483518,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.6801429554150475,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.748761293133521,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.751681893724774,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,4.756791851199908,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.764323313936175,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.791224934847836,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.793419429323198,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.826346477125575,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.8429172089588555,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.8487232405990675,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.865578334575686,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.88184017186602,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.915132535814106,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.9226147946615,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.930343860989617,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.960387626258884,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.973786773386437,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.9868532377178765,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,4.988324966683419,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.005854660131547,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.024125919457604,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.04677749156757,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.056949488850977,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.058588490998412,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.075582604772069,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.087419861591683,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.098396267830165,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.10863792376036,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.12394080818861,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.1491090269159665,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.154842181246617,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.1630404392743285,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.232585421523648,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.257538259318045,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.271719949575763,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.313248884662764,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.323630356111742,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,5.366985198942982,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.375876951670435,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.427661288657026,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.494073621454442,1,0.0000,0.0000,1.0000,0
stmt,jtw_stmt,5.49649544138047,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.51077892631179,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.524965414243302,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.527529294135783,1,1.0000,0.0000,0.0000,0
stmt,jtw_stmt,5.55890097746614,1,1.0000,0.0000,0.0000,0
